Date,Formation Date,Portfolio Return,Benchmark Return,Active Return,Portfolio Growth,Benchmark Growth
2007-07-31,2007-06-29,-0.0017217944210767295,-0.0018945718879140496,0.00017277746683732015,0.9982782055789232,0.9981054281120859
2007-08-31,2007-06-29,0.002555081251356439,0.0025115888504126755,4.349240094376344e-05,1.0008288875056357,1.0006122585768684
2007-09-28,2007-06-29,0.03847696364051099,0.03859694065362845,-0.00011997701311746573,1.039337744220563,1.0392328305384528
2007-10-31,2007-06-29,0.029199838274549673,0.029124657961543846,7.51803130058272e-05,1.0696862382644388,1.0695001312702923
2007-11-30,2007-06-29,-0.019597109904151765,-0.019471230904998492,-0.0001258789991532734,1.0487234794902118,1.0486756472614023
2007-12-31,2007-06-29,-0.007341430912354937,-0.007349944475282343,8.513562927406002e-06,1.04102434851937,1.0409679394814502
2008-01-31,2007-06-29,-0.034049328366469414,-0.03371516337703982,-0.0003341649894295917,1.005578168639144,1.0058715353315726
2008-02-29,2007-06-29,0.007430071847553319,0.007960255488915283,-0.0005301836413619636,1.013049686680464,1.0138785297418393
2008-03-31,2007-06-29,0.0013128265680082398,0.0016242577299257139,-0.00031143116191747404,1.0143796452238505,1.0155253297809783
2008-04-30,2007-06-29,0.02046654496243389,0.019817176480729573,0.0006493684817043162,1.0351404918418021,1.035650174461899
2008-05-30,2007-06-29,0.005808938747196639,0.004919536289045668,0.0008894024581509712,1.0411535595536543,1.040745093077921
2008-06-30,2007-06-29,-0.04421818263025456,-0.04351368425670452,-0.000704498373550036,0.9951156413111711,0.9954584397060138
2008-07-31,2008-06-30,-0.01212522119358643,-0.011967073759846214,-0.00015814743374021646,0.9830496440470756,0.9835457151331906
2008-08-29,2008-06-30,-0.01709506381259569,-0.017375169231827574,0.00028010541923188456,0.9662443476511413,0.9664564418855125
2008-09-30,2008-06-30,-0.07704589698178922,-0.07673842778904039,-0.00030746919274883544,0.8917991851827753,0.8922920940086282
2008-10-31,2008-06-30,-0.11949372889267819,-0.1175213278607249,-0.001972401031953286,0.7852347751218335,0.7874287422811075
2008-11-28,2008-06-30,-0.016725275947985136,-0.01550375922835084,-0.0012215167196342955,0.7721015068239668,0.7752206366512981
2008-12-31,2008-06-30,0.052544799183432675,0.052994887965362336,-0.0004500887819296612,0.812671425449258,0.8163033674390705
2009-01-30,2008-06-30,-0.05028546175453234,-0.05055323268260001,0.0002677709280676649,0.771805867565828,0.7750365933653333
2009-02-27,2008-06-30,-0.051557547862647296,-0.05068153547882319,-0.0008760123838241068,0.7320134496081309,0.7357565487613019
2009-03-31,2008-06-30,0.0463708354835516,0.04478850903260637,0.0015823264509452276,0.7659575248516567,0.7687099875912967
2009-04-30,2008-06-30,0.05423108808837026,0.052351283932834974,0.0018798041555352848,0.8074962348538369,0.8089529424136948
2009-05-29,2008-06-30,0.06220792993112473,0.061349545052285764,0.0008583848788389636,0.8577289040512714,0.8585818373994829
2009-06-30,2008-06-30,0.0012170996003857356,0.0011531960954623672,6.390350492336844e-05,0.8587728455576316,0.8595719506220069
2009-07-31,2009-06-30,0.048893349198188274,0.04889520936685672,-1.8601686684466268e-06,0.9007611261774026,0.9016009011135473
2009-08-31,2009-06-30,0.025965209239010988,0.026068030280077745,-0.0001028210410667571,0.924149577292966,0.9251038607043206
2009-09-30,2009-06-30,0.033182208542671975,0.03314324233135532,3.8966211316653065e-05,0.9548149012913234,0.9557648021413163
2009-10-30,2009-06-30,-0.004837698672150414,-0.004765316050334971,-7.238262181544306e-05,0.950195794511197,0.9512102807893271
2009-11-30,2009-06-30,0.031062646082651975,0.030804969454536417,0.0002576766281155579,0.9797113901853226,0.9805122844338834
2009-12-31,2009-06-30,-0.009974965322724455,-0.010412666147720982,0.0004377008249965269,0.9699388030419458,0.9703025373623342
2010-01-29,2009-06-30,-0.015878550265214845,-0.015368154288278382,-0.0005103959769364626,0.9545375810036619,0.9553907782618418
2010-02-26,2009-06-30,0.006187908905718435,0.005951433444103714,0.00023647546161472115,0.9604441726019974,0.9610767228917777
2010-03-31,2009-06-30,0.025027053190832278,0.024151678740529304,0.0008753744503029737,0.9844812599965326,0.9842883391480607
2010-04-30,2009-06-30,0.003522983264219651,0.003520392994621741,2.590269597909766e-06,0.9879495709994383,0.9877534209218853
2010-05-28,2009-06-30,-0.05059834481618562,-0.04937680658835595,-0.001221538227829673,0.937960957945006,0.9389813113000385
2010-06-30,2009-06-30,-0.006034292512107298,-0.004904080806122818,-0.00113021170598448,0.9323010271598294,0.9343764710739839
2010-07-30,2010-06-30,0.05250438340253456,0.052504295898654636,8.750387992667585e-08,0.9812509177364058,0.983435249791993
2010-08-31,2010-06-30,-0.006515387921446614,-0.006443342856415217,-7.204506503139755e-05,0.9748576873590777,0.9770986393004989
2010-09-30,2010-06-30,0.05358606117910129,0.05337090617465544,0.00021515500444584806,1.0270964710348185,1.0292472791019893
2010-10-29,2010-06-30,0.022824179554452192,0.022725281670204687,9.889788424750565e-05,1.0505391053094613,1.0526372134278736
2010-11-30,2010-06-30,-0.029557822120602654,-0.02963917515627552,8.135303567286672e-05,1.0194874573039872,1.021437914683071
2010-12-31,2010-06-30,0.03942539578733145,0.03898451496381938,0.0004408808235120687,1.059681153808417,1.0612581763526456
2011-01-31,2010-06-30,0.007606058009160672,0.007578475249845115,2.7582759315556565e-05,1.067741150135498,1.0693008951758298
2011-02-28,2010-06-30,0.017233054614127,0.017068146838987483,0.0001649077751395174,1.086141591689534,1.0875518798697517
2011-03-31,2010-06-30,0.003193865417380621,0.0032465648098948014,-5.269939251418025e-05,1.08961058175761,1.0910826875318715
2011-04-29,2010-06-30,0.035203989446902055,0.03523132826272494,-2.7338815822883222e-05,1.1279692211790378,1.129522979858083
2011-05-31,2010-06-30,-0.009762338457395584,-0.009744739927229094,-1.759853016648945e-05,1.116957603872363,1.1185160721775371
2011-06-30,2010-06-30,-0.007091980610977497,-0.006893436233465882,-0.000198544377511615,1.1090361622024163,1.1108056529578747
2011-07-29,2011-06-30,0.0040564275998727795,0.004059099456807369,-2.6718569345893575e-06,1.113534887100031,1.1153145235804145
2011-08-31,2011-06-30,-0.025843692798701526,-0.02585417580250994,1.0483003808414021e-05,1.084757033557181,1.0864789858126738
2011-09-30,2011-06-30,-0.053121687717599564,-0.05311790461347978,-3.783104119782499e-06,1.0271329091710868,1.028767498679726
2011-10-31,2011-06-30,0.051135237296134145,0.05106884115592533,6.639614020881313e-05,1.079655594216219,1.0813054626561793
2011-11-30,2011-06-30,-0.02191186608949327,-0.021977082680736525,6.521659124325563e-05,1.0559983254129808,1.0575415231002525
2011-12-30,2011-06-30,0.0035504525423660283,0.003524977876288026,2.5474666078002372e-05,1.0597475973521775,1.0612693335724368
2012-01-31,2011-06-30,0.035147348626661724,0.03514878214067573,-1.4335140140070424e-06,1.0969949156125818,1.0985716581707545
2012-02-29,2011-06-30,0.021156238843804777,0.021006285634122955,0.0001499532096818218,1.1202032020577208,1.1216485682118413
2012-03-30,2011-06-30,-0.001018209746525651,-0.0012004218300066358,0.00018221208348098488,1.1190626002392965,1.120302116784964
2012-04-30,2011-06-30,0.001948046978957664,0.002093210279539476,-0.00014516330058181206,1.121242586756957,1.122647144692008
2012-05-31,2011-06-30,-0.043664928241283915,-0.04325370699934975,-0.0004112212419341635,1.0722836096651431,1.0740884940318434
2012-06-29,2011-06-30,0.02225414836113548,0.021840261817532784,0.0004138865436026963,1.096146368199845,1.0975468679566984
2012-07-31,2012-06-29,0.01163758164024473,0.011630027927535844,7.553712708885385e-06,1.1089028610494285,1.1103113686828143
2012-08-31,2012-06-29,0.014758420799619188,0.01476395555430245,-5.534754683261811e-06,1.1252685160986975,1.126703956381484
2012-09-28,2012-06-29,0.02043264881659756,0.020524938988903677,-9.229017230611564e-05,1.148260732512516,1.1498294863447704
2012-10-31,2012-06-29,-0.003124481160855252,-0.00314929689871822,2.4815737862967854e-05,1.1446730134860308,1.14620833190937
2012-11-30,2012-06-29,0.006233183838633467,0.006105352661639384,0.0001278311769940827,1.1518079708142117,1.1532063379993862
2012-12-31,2012-06-29,0.008785812208430135,0.008579731356052087,0.00020608085237804746,1.1619275393459583,1.1631005385775175
2013-01-31,2012-06-29,0.01587284832334916,0.015465927409133055,0.0004069209142161037,1.1803706389407191,1.181088967076681
2013-02-28,2012-06-29,-0.0048443095997662815,-0.004885110075660854,4.080047589457257e-05,1.1746525581232163,1.1753192174633629
2013-03-28,2012-06-29,0.008100533122962668,0.007786567347466284,0.0003139657754963835,1.1841678700782663,1.1844709197049126
2013-04-30,2012-06-29,0.019893854193286074,0.01978208269419178,0.00011177149909429376,1.2077255330259775,1.2079022213873805
2013-05-31,2012-06-29,-0.01649605281707656,-0.01681146602194936,0.0003154132048727998,1.1878028288446492,1.1875956142346893
2013-06-28,2012-06-29,-0.020705298322444818,-0.020376551889772783,-0.0003287464326720349,1.1632090169251768,1.1633965105771695
2013-07-31,2013-06-28,0.028780937126189673,0.028807376225038896,-2.6439098849223575e-05,1.196687262505917,1.1969109115562635
2013-08-30,2013-06-28,-0.012285374338230216,-0.012224658395274575,-6.071594295564177e-05,1.18198551152024,1.1822790845329116
2013-09-30,2013-06-28,0.03558577359402562,0.03564220348265542,-5.642988862979842e-05,1.224047380324618,1.224418116237121
2013-10-31,2013-06-28,0.023253297090062273,0.023256774486509688,-3.477396447414821e-06,1.2525105177116187,1.2528941322436449
2013-11-29,2013-06-28,0.0028089607826072205,0.0027904729106948177,1.8487871912402712e-05,1.2560287706356736,1.2563902993796394
2013-12-31,2013-06-28,0.005497353854764608,0.005466857535046762,3.0496319717845596e-05,1.262933605239623,1.2632588061547627
2014-01-31,2013-06-28,-0.011868006743397832,-0.01172732494869872,-0.0001406817946991122,1.2479451006961755,1.2484441596406806
2014-02-28,2013-06-28,0.03031812319735742,0.030283607529030126,3.4515668327295135e-05,1.2857804540026208,1.2862515525931486
2014-03-31,2013-06-28,0.0017865185293501232,0.0016154911602227215,0.00017102736912740163,1.2880775246083727,1.2883294806061856
2014-04-30,2013-06-28,0.009236945348100128,0.009164064263435833,7.2881084664295e-05,1.2999754263072962,1.3001358147589397
2014-05-30,2013-06-28,0.012704866150656602,0.012671960687976007,3.2905462680594966e-05,1.316491440097673,1.3166110846925945
2014-06-30,2013-06-28,0.013842404671401324,0.013811624439890318,3.0780231511005895e-05,1.334714847357941,1.334795622527765
2014-07-31,2014-06-30,-0.011904630017664179,-0.012005079207798643,0.00010044919013446445,1.3188255609210617,1.3187712953530963
2014-08-29,2014-06-30,0.014310274452130142,0.014193587900166477,0.00011668655196366527,1.3376983166523266,1.3374893916539068
2014-09-30,2014-06-30,-0.03104294599931862,-0.03110755377983837,6.460778051975077e-05,1.296172220045109,1.2958833684730695
2014-10-31,2014-06-30,0.004207713589365848,0.004134429865848423,7.328372351742517e-05,1.3016261415095514,1.3012411073743406
2014-11-28,2014-06-30,0.005784567201841279,0.005576572198317762,0.0002079950035235173,1.3091554853967868,1.3084975723570327
2014-12-31,2014-06-30,-0.01125697023474601,-0.01127591941902396,1.8949184277949546e-05,1.2944183610650206,1.2937430591711463
2015-01-30,2014-06-30,-0.008076698755203093,-0.008164451681116949,8.775292591385597e-05,1.2839637338994947,1.2831803564767632
2015-02-27,2014-06-30,0.022463460838807597,0.02226571305164196,0.00019774778716563635,1.3128060029543953,1.3117512820875785
2015-03-31,2014-06-30,-0.011018046321530724,-0.011075066330825263,5.702000929453874e-05,1.2983414456026603,1.2972235496289135
2015-04-30,2014-06-30,0.01872975981483993,0.018764565740098417,-3.480592525848675e-05,1.3226590690364501,1.321565386205529
2015-05-29,2014-06-30,-0.008072305187486015,-0.008339808819850043,0.000267503632364028,1.3119821613721918,1.3105437835416436
2015-06-30,2014-06-30,-0.012853247663894753,-0.012708884370388678,-0.00014436329350607513,1.2951189297214631,1.2938882341342812
2015-07-31,2015-06-30,0.004451322199530671,0.0042889375384340435,0.00016238466109662775,1.3008839213643646,1.2994376399521979
2015-08-31,2015-06-30,-0.032500555104678634,-0.031976853935058815,-0.0005237011696198196,1.2586044717932716,1.2578857123417289
2015-09-30,2015-06-30,-0.01496458589106011,-0.014767718750010159,-0.0001968671410499511,1.2397699770722488,1.23930960992221
2015-10-30,2015-06-30,0.036369862112699124,0.03618491995547725,0.00018494215722187485,1.2848602401898306,1.2841539289572992
2015-11-30,2015-06-30,-0.01099988905456958,-0.011363641111055697,0.0003637520564861163,1.2707269200971147,1.2695612645772762
2015-12-31,2015-06-30,-0.00763459350571334,-0.0068994671158383635,-0.0007351263898749769,1.2610254366054061,1.2608019683807832
2016-01-29,2015-06-30,-0.024806894000305852,-0.024829839456771464,2.2945456465611747e-05,1.2297433122678463,1.229496457919107
2016-02-29,2015-06-30,0.00837170308371641,0.009255845920859774,-0.0008841428371433643,1.2400383581473386,1.2408764876938492
2016-03-31,2015-06-30,0.04876291631725542,0.04894822216996557,-0.0001853058527101492,1.300506244835864,1.3016151856989742
2016-04-29,2015-06-30,0.013972198349481964,0.014532836332410691,-0.0005606379829287272,1.3186771760434508,1.3205313461605177
2016-05-31,2015-06-30,-0.0050765723301903175,-0.0057799783089131865,0.0007034059787228691,1.3119828159790952,1.31289870362347
2016-06-30,2015-06-30,0.011602524862313337,0.012197954200035955,-0.0005954293377226187,1.3272051292204203,1.3289133818795555
2016-07-29,2016-06-30,0.02417230313946319,0.024178854520317393,-6.551380854202815e-06,1.3592867339321868,1.3610449852101243
2016-08-31,2016-06-30,0.00029859988487393257,0.0001899070517817293,0.00010869283309220326,1.3596926167944496,1.3613034572506078
2016-09-30,2016-06-30,0.0061909954633850685,0.006178263970978778,1.2731492406290422e-05,1.368110467616622,1.3697139493541082
2016-10-31,2016-06-30,-0.02347436293060001,-0.0234541774316211,-2.0185498978909228e-05,1.3359949459706366,1.3375884353553904
2016-11-30,2016-06-30,-0.01557773007214228,-0.015837010184764494,0.00025928011262221426,1.3151831773245597,1.316405033681644
2016-12-30,2016-06-30,0.008887886111059463,0.008716632663216577,0.00017125344784288572,1.3268723756198018,1.3278796527962562
2017-01-31,2016-06-30,0.018701331896019843,0.018614622450113912,8.670944590593102e-05,1.351686656299928,1.3525976311922467
2017-02-28,2016-06-30,0.015739548896754135,0.015573595348138769,0.0001659535486153666,1.3729615945198508,1.373662439369286
2017-03-31,2016-06-30,0.006356106029352061,0.00628375472661743,7.235130273463078e-05,1.3816882839888471,1.3822941972154497
2017-04-28,2016-06-30,0.014243702359263892,0.01419572203201404,4.798032724985177e-05,1.4013686406592663,1.4019168614055864
2017-05-31,2016-06-30,0.017423956486858298,0.017478940249281854,-5.498376242355635e-05,1.425786026876161,1.4264208824605553
2017-06-30,2016-06-30,0.0023446237838282997,0.0021977792694205752,0.00014684451440772446,1.429128958705425,1.4295558407054958
2017-07-31,2017-06-30,0.02137831567671881,0.02165130634159995,-0.000272990664881137,1.4596813287273702,1.460507592145034
2017-08-31,2017-06-30,0.007147230344485686,0.00708406419545839,6.316614902729563e-05,1.4701140074133296,1.4708539216857437
2017-09-29,2017-06-30,0.006350115519906381,0.005978716030496004,0.0003713994894103765,1.4794494011878367,1.4796477396058443
2017-10-31,2017-06-30,0.008272349246148251,0.007934509426271122,0.00033783981987712923,1.4916879233264675,1.4913880185433075
2017-11-30,2017-06-30,0.01550721224904087,0.015412417065219005,9.479518382186566e-05,1.514819844562822,1.5143739126911675
2017-12-29,2017-06-30,0.010211601448041192,0.010150030628781828,6.157081925936385e-05,1.5302885810810811,1.5297448542884111
2018-01-31,2017-06-30,0.03217121605804066,0.03246648551147851,-0.00029526945343785055,1.5795198256541931,1.5794102934364245
2018-02-28,2017-06-30,-0.025667730741217934,-0.025359840878420283,-0.00030788986279765146,1.5389771360688858,1.5393566997131378
2018-03-29,2017-06-30,-0.0035274081262606782,-0.003497080212351476,-3.0327913909202354e-05,1.533548535612987,1.5339734458588203
2018-04-30,2017-06-30,-0.00349095999590439,-0.0035683082185818684,7.734822267747854e-05,1.5281949790233842,1.5284997558048758
2018-05-31,2017-06-30,-0.0015236439791958003,-0.0020521652446243268,0.0005285212654285265,1.525866553944558,1.5253630217295961
2018-06-29,2017-06-30,-0.004781680115094385,-0.005143261544224473,0.00036158142913008794,1.5185703481852737,1.5175176807589523
2018-07-31,2018-06-29,0.012979823098343385,0.01301455903222591,-3.473593388252441e-05,1.5382811226671083,1.5372675041976362
2018-08-31,2018-06-29,0.00494160793896735,0.004953767493526725,-1.2159554559375285e-05,1.5458827048752435,1.5448827699887855
2018-09-28,2018-06-29,-0.002981327987032359,-0.0029905037858535973,9.175798821238479e-06,1.5412739215025297,1.540262792216434
2018-10-31,2018-06-29,-0.04488551636529242,-0.04469639843108956,-0.00018911793420286344,1.4720930456755297,1.4714185927669459
2018-11-30,2018-06-29,0.00828781828522938,0.008302777822008027,-1.495953677864599e-05,1.4842934853370382,1.4836354544258614
2018-12-31,2018-06-29,-0.025812632834310314,-0.025165136825140346,-0.0006474960091699677,1.4459799625816745,1.4462995652166053
2019-01-31,2018-06-29,0.04661181465245532,0.04616906331738466,0.0004427513350706569,1.5133797125886956,1.5130738614189965
2019-02-28,2018-06-29,0.01101727803429099,0.010653058336923637,0.0003642196973673538,1.5300530376537407,1.5291927255327673
2019-03-29,2018-06-29,0.011550599490161014,0.01149112667132946,5.9472818831554294e-05,1.5477260674903832,1.54676487284674
2019-04-30,2018-06-29,0.015053511884678331,0.014585745639350478,0.0004677662453278532,1.5710247802415762,1.569325591845965
2019-05-31,2018-06-29,-0.023418018848990474,-0.02250103794421127,-0.0009169809047792042,1.5342344923256477,1.534014137157017
2019-06-28,2018-06-29,0.04228534699145555,0.041763457118046986,0.0005218898734085653,1.5991101301998971,1.598079870792652
2019-07-31,2019-06-28,0.00019973855073750034,0.0002061435174862902,-6.4049667487898554e-06,1.5994295341397728,1.598409304598441
2019-08-30,2019-06-28,-0.00197412324186255,-0.0019245932133893568,-4.953002847319309e-05,1.596272063122706,1.5953330168985926
2019-09-30,2019-06-28,0.004733182989943091,0.004533232713519168,0.00019995027642392277,1.6038275108991997,1.6025650327197547
2019-10-31,2019-06-28,0.01633286849187862,0.016429504446399987,-9.663595452136589e-05,1.6300226147183734,1.628894382050469
2019-11-29,2019-06-28,0.008297436043399914,0.007993211638461143,0.0003042244049387705,1.6435476231132944,1.6419144795828988
2019-12-31,2019-06-28,0.020451048463271417,0.02053431233947988,-8.326387620846351e-05,1.6771598952052789,1.6756300643413686
2020-01-31,2019-06-28,0.00042925558300798273,0.000282277946013009,0.0001469776369949737,1.6778798254538927,1.6761030577542084
2020-02-28,2019-06-28,-0.03681777746810459,-0.035886281721493475,-0.0009314957466111176,1.6161040194221092,1.6159539512293843
2020-03-31,2019-06-28,-0.0809078448815926,-0.07963646003630177,-0.0012713848452908239,1.485348526106187,1.4872650989718015
2020-04-30,2019-06-28,0.05922932898568561,0.057536629700115624,0.0016926992855699832,1.5733247226173335,1.5728373202372479
2020-05-29,2019-06-28,0.024877984634299615,0.023973942910584016,0.0009040417237155991,1.6124658708913713,1.6105444323602518
2020-06-30,2019-06-28,0.019294138809058822,0.019288339921082254,5.7988879765685786e-06,1.6435770112292194,1.641609160829623
2020-07-31,2020-06-30,0.0416983589159363,0.04159388486602835,0.00010447404990794606,1.7121114753494373,1.7098900632601879
2020-08-31,2020-06-30,0.027124472578259323,0.027079581559902987,4.489101835633558e-05,1.7585515961134763,1.7561931706867098
2020-09-30,2020-06-30,-0.016999211769356305,-0.016724654620050246,-0.00027455714930605876,1.7286576051238038,1.7268214464608835
2020-10-30,2020-06-30,-0.009799385027859894,-0.00947619091698282,-0.00032319411087707375,1.7117178236698574,1.7104577567546797
2020-11-30,2020-06-30,0.0690641779745311,0.06790453329063863,0.0011596446838924718,1.8299362080859696,1.8266055924404592
2020-12-31,2020-06-30,0.03133292268521891,0.030979227247594453,0.00035369543762445513,1.8872734578128096,1.8831924221803988
2021-01-29,2020-06-30,-0.0051995131677072945,-0.005236327792300594,3.681462459329942e-05,1.8774605546178476,1.8733314093618858
2021-02-26,2020-06-30,0.004783593770950859,0.004258347204983754,0.0005252465659671048,1.8864415632321234,1.8813087049329502
2021-03-31,2020-06-30,0.004917880283956863,0.003685372042842768,0.0012325082411140946,1.8957188570027794,1.8882420274380667
2021-04-30,2020-06-30,0.028518695664538546,0.028030097161877404,0.0004885985026611417,1.9497822861511684,1.9411696349322962
2021-05-28,2020-06-30,0.012283334125449585,0.011828743156112901,0.00045459096933668335,1.9737321134438461,1.9641312319663555
2021-06-30,2020-06-30,0.00252940196924167,0.002157694014857371,0.0003717079543842992,1.9787244753383466,1.9683692261699637
2021-07-30,2021-06-30,0.009563401279066507,0.009107069662606045,0.0004563316164604616,1.9976478115167173,1.9862953018344236
2021-08-31,2021-06-30,0.010658284797823159,0.010598536269349652,5.974852847350637e-05,2.018939310817611,2.0073471246325547
2021-09-30,2021-06-30,-0.02915852747072926,-0.029027804608432402,-0.0001307228622968587,1.9600700134614004,1.9490782445174224
2021-10-29,2021-06-30,0.024788830000259908,0.024085623993533183,0.0007032060067267247,2.008657855813702,1.9960230102488448
2021-11-30,2021-06-30,-0.01551750079613184,-0.015653243645644934,0.00013574284951309475,1.9774885059369565,1.964778775747106
2021-12-31,2021-06-30,0.020224597727362063,0.020059898026702196,0.00016469970065986772,2.0174824154800137,2.0041920376336217
2022-01-31,2021-06-30,-0.03718474079469986,-0.03684788808225701,-0.0003368527124428533,1.9424628548025245,1.9303417937355474
2022-02-28,2021-06-30,-0.01660284048310549,-0.016832010576394482,0.00022917009328899188,1.9102124538798806,1.8978502602473344
2022-03-31,2021-06-30,-0.0033580139268112054,-0.004084125620585191,0.0007261116937739855,1.9037979338565838,1.8900992013754239
2022-04-29,2021-06-30,-0.06755848188936872,-0.06741756269724124,-0.00014091919212748383,1.7751802356211162,1.7626733199626907
2022-05-31,2021-06-30,0.0005687082808850486,0.0012048966563250056,-0.000636188375439957,1.7761897953211772,1.764797159152107
2022-06-30,2021-06-30,-0.06179265752358645,-0.060753679731717705,-0.0010389777918687476,1.6664343076020065,1.6575792377535346
2022-07-29,2022-06-30,0.04727858497661545,0.046908670019047076,0.0003699149575683708,1.7452209636219154,1.7353340752477386
2022-08-31,2022-06-30,-0.0376392980558668,-0.03748165874144045,-0.00015763931442634715,1.679532071598803,1.6702908756369097
2022-09-30,2022-06-30,-0.07510379227758883,-0.07466219938107446,-0.0004415928965143673,1.553392843769898,1.5455832852557174
2022-10-31,2022-06-30,0.02844877285280275,0.02792278963545939,0.0005259832173433593,1.5975849639334772,1.588740282193995
2022-11-30,2022-06-30,0.06192709492403744,0.06192719944174302,-1.0451770558056461e-07,1.6965187596442004,1.6871265185105537
2022-12-30,2022-06-30,-0.017942611143999063,-0.01723042131390115,-0.0007121898300979125,1.6660787832414048,1.6580566177867615
2023-01-31,2022-06-30,0.05357672568131853,0.05328845651267192,0.0002882691686466113,1.7553418291745944,1.7464118957592392
2023-02-28,2022-06-30,-0.03003503887154593,-0.03028241650240061,0.000247377630854681,1.7026200691024849,1.693526323347111
2023-03-31,2022-06-30,0.02790075796699925,0.028026621407253042,-0.00012586344025379212,1.7501244595602687,1.7409901444547777
2023-04-28,2022-06-30,0.008677560094730138,0.008579162206239813,9.839788849032478e-05,1.7653112697313602,1.7559263813035202
2023-05-31,2022-06-30,-0.01596103897227638,-0.01594965394446112,-1.1385027815259685e-05,1.7371350677569792,1.7279199631697792
2023-06-30,2022-06-30,0.03155433782425194,0.030389345270543336,0.0011649925537086034,1.7919492145313378,1.78043031953041
2023-07-31,2023-06-30,0.023458389846611402,0.023407203412731697,5.1186433879704674e-05,1.833985457791143,1.8221052141818534
2023-08-31,2023-06-30,-0.021557607874720393,-0.021572141775527146,1.4533900806752709e-05,1.794449118444142,1.7827985021715953
2023-09-29,2023-06-30,-0.035751043441802015,-0.035971830146520084,0.00022078670471806922,1.730295690056542,1.7186679772660083
2023-10-31,2023-06-30,-0.022843822451933015,-0.022737510225401793,-0.00010631222653122163,1.6907691225235455,1.6795897465588518
2023-11-30,2023-06-30,0.07220670819459125,0.07222674927380188,-2.0041079210622592e-05,1.812853995178028,1.8009010540664063
2023-12-29,2023-06-30,0.0475830900833947,0.04728476619698337,0.0002983238864113294,1.899115190138626,1.8860562393518372
2024-01-31,2023-06-30,-0.0050890440795639015,-0.005342754356233797,0.0002537102766698952,1.8894505092238412,1.8759795041629383
2024-02-29,2023-06-30,0.016819015756002587,0.016527730186245218,0.0002912855697573685,1.921229207108664,1.9069851872426695
2024-03-28,2023-06-30,0.019859964349276244,0.019686560486838537,0.0001734038624377071,1.9593847506686304,1.9445271664788275
2024-04-30,2023-06-30,-0.02983226470206766,-0.029802080709732164,-3.0183992335498094e-05,1.9009318661334889,1.8865762109211588
2024-05-31,2023-06-30,0.028129679540642716,0.0276783672067005,0.0004513123339422165,1.9544044703564198,1.9387935600504602
2024-06-28,2023-06-30,0.01060211305364676,0.01066867276899464,-6.655971534787891e-05,1.975125287503691,1.9594779141092726
2024-07-31,2024-06-28,0.023166142678325733,0.023095754708836663,7.03879694890705e-05,2.020881321721571,2.004733535370923
2024-08-30,2024-06-28,0.023456159901187202,0.023474722760675963,-1.8562859488761158e-05,2.0682834371451944,2.0517940993227852
2024-09-30,2024-06-28,0.020407981073014378,0.020313093655897323,9.488741711705453e-05,2.1104929263840826,2.0934723850249464
2024-10-31,2024-06-28,-0.02754794027588108,-0.02748857195561133,-5.9368320269748837e-05,2.0523531932953847,2.0359258187321028
2024-11-29,2024-06-28,0.023224193623714678,0.023047303042533943,0.00017689058118073447,2.100017441240726,2.0828484180485405
2024-12-31,2024-06-28,-0.02361558649171855,-0.024426910620597733,0.0008113241288791838,2.050424297722988,2.0319708659046154
2025-01-31,2024-06-28,0.02078958263994972,0.020988445418491597,-0.00019886277854187784,2.093051763107461,2.07461877551562
2025-02-28,2024-06-28,0.0007154287095141047,0.001297293047858919,-0.0005818643383448143,2.0945491924292874,2.0773101640300538
2025-03-31,2024-06-28,-0.01905528771948971,-0.01818069162010001,-0.0008745960993897031,2.0546369549249226,2.0395432285385238
2025-04-30,2024-06-28,0.01902489792308283,0.01853625679019828,0.000488641132884552,2.093726213261363,2.077348725557424
2025-05-30,2024-06-28,0.030037548414521876,0.02900095098347711,0.001036597431044766,2.1566166157589546,2.1375938141229036
2025-06-30,2024-06-28,0.03353491042897554,0.03317793591512858,0.00035697451384695406,2.2289385607980714,2.2085147647004484
